Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Armenia,ARM,"Apr 4, 2020",736,73
Armenia,ARM,"Apr 5, 2020",770,34
Armenia,ARM,"Apr 6, 2020",822,52
Armenia,ARM,"Apr 7, 2020",833,11
Armenia,ARM,"Apr 8, 2020",853,20
Armenia,ARM,"Apr 9, 2020",881,28
Armenia,ARM,"Apr 10, 2020",921,40
Armenia,ARM,"Apr 11, 2020",937,16
Armenia,ARM,"Apr 12, 2020",967,30
Armenia,ARM,"Apr 13, 2020",1013,46
Armenia,ARM,"Apr 14, 2020",1039,26
Armenia,ARM,"Apr 15, 2020",1111,72
Armenia,ARM,"Apr 16, 2020",1159,48
Aruba,ABW,"Mar 13, 2020",2,2
Aruba,ABW,"Mar 20, 2020",4,2
Aruba,ABW,"Mar 24, 2020",12,8
Aruba,ABW,"Mar 25, 2020",17,5
Aruba,ABW,"Mar 26, 2020",19,2
Aruba,ABW,"Mar 27, 2020",28,9
Aruba,ABW,"Mar 28, 2020",28,0
Aruba,ABW,"Mar 29, 2020",28,0
Aruba,ABW,"Mar 30, 2020",50,22
Aruba,ABW,"Apr 1, 2020",55,5
Aruba,ABW,"Apr 2, 2020",55,0
Aruba,ABW,"Apr 3, 2020",60,5
Aruba,ABW,"Apr 4, 2020",62,2
Aruba,ABW,"Apr 5, 2020",64,2
Aruba,ABW,"Apr 6, 2020",64,0
Aruba,ABW,"Apr 7, 2020",71,7
Aruba,ABW,"Apr 8, 2020",74,3
Aruba,ABW,"Apr 9, 2020",77,3
Aruba,ABW,"Apr 10, 2020",82,5
Aruba,ABW,"Apr 11, 2020",86,4
Aruba,ABW,"Apr 12, 2020",92,6
Aruba,ABW,"Apr 13, 2020",92,0
Aruba,ABW,"Apr 14, 2020",92,0
Aruba,ABW,"Apr 15, 2020",92,0
Aruba,ABW,"Apr 16, 2020",93,1
Asia,,"Dec 31, 2019",27,27
Asia,,"Jan 1, 2020",27,0
Asia,,"Jan 2, 2020",27,0
Asia,,"Jan 3, 2020",44,17
Asia,,"Jan 4, 2020",44,0
Asia,,"Jan 5, 2020",59,15
Asia,,"Jan 6, 2020",59,0
Asia,,"Jan 7, 2020",59,0
Asia,,"Jan 8, 2020",59,0
Asia,,"Jan 9, 2020",59,0
Asia,,"Jan 10, 2020",59,0
Asia,,"Jan 11, 2020",59,0
Asia,,"Jan 12, 2020",59,0
Asia,,"Jan 13, 2020",60,1
Asia,,"Jan 14, 2020",60,0
Asia,,"Jan 15, 2020",61,1
Asia,,"Jan 16, 2020",61,0
Asia,,"Jan 17, 2020",66,5
Asia,,"Jan 18, 2020",83,17
Asia,,"Jan 19, 2020",219,136
Asia,,"Jan 20, 2020",239,20
Asia,,"Jan 21, 2020",391,152
Asia,,"Jan 22, 2020",533,142
Asia,,"Jan 23, 2020",630,97
Asia,,"Jan 24, 2020",896,266
Asia,,"Jan 25, 2020",1344,448
Asia,,"Jan 26, 2020",2013,669
Asia,,"Jan 27, 2020",2807,794
Asia,,"Jan 28, 2020",4572,1765
Asia,,"Jan 29, 2020",6047,1475
Asia,,"Jan 30, 2020",7799,1752
Asia,,"Jan 31, 2020",9793,1994
Asia,,"Feb 1, 2020",11903,2110
Asia,,"Feb 2, 2020",14507,2604
Asia,,"Feb 3, 2020",17321,2814
Asia,,"Feb 4, 2020",20561,3240
Asia,,"Feb 5, 2020",24456,3895
Asia,,"Feb 6, 2020",28195,3739
Asia,,"Feb 7, 2020",31367,3172
Asia,,"Feb 8, 2020",34800,3433
Asia,,"Feb 9, 2020",37418,2618
Asia,,"Feb 10, 2020",40399,2981
Asia,,"Feb 11, 2020",42894,2495
Asia,,"Feb 12, 2020",44925,2031
Asia,,"Feb 13, 2020",60074,15149
Asia,,"Feb 14, 2020",64240,4166
Asia,,"Feb 15, 2020",66798,2558
Asia,,"Feb 16, 2020",68826,2028
Asia,,"Feb 17, 2020",70892,2066
Asia,,"Feb 18, 2020",72788,1896
Asia,,"Feb 19, 2020",74564,1776
Asia,,"Feb 20, 2020",75017,453
Asia,,"Feb 21, 2020",75996,979
Asia,,"Feb 22, 2020",77044,1048
Asia,,"Feb 23, 2020",77989,945
Asia,,"Feb 24, 2020",78402,413
Asia,,"Feb 25, 2020",79077,675
Asia,,"Feb 26, 2020",79833,756
Asia,,"Feb 27, 2020",80819,986
Asia,,"Feb 28, 2020",81739,920
Asia,,"Feb 29, 2020",83264,1525
Asia,,"Mar 1, 2020",84669,1405
Asia,,"Mar 2, 2020",85997,1328
Asia,,"Mar 3, 2020",87270,1273
Asia,,"Mar 4, 2020",88784,1514
Asia,,"Mar 5, 2020",90037,1253
Asia,,"Mar 6, 2020",91394,1357
Asia,,"Mar 7, 2020",93356,1962
Asia,,"Mar 8, 2020",94981,1625
Asia,,"Mar 9, 2020",96146,1165
Asia,,"Mar 10, 2020",97058,912
Asia,,"Mar 11, 2020",98403,1345
Asia,,"Mar 12, 2020",100036,1633
Asia,,"Mar 13, 2020",101409,1373
Asia,,"Mar 14, 2020",103230,1821
Asia,,"Mar 15, 2020",105037,1807
Asia,,"Mar 16, 2020",106980,1943
Asia,,"Mar 17, 2020",108803,1823
Asia,,"Mar 18, 2020",110748,1945
Asia,,"Mar 19, 2020",112856,2108
Asia,,"Mar 20, 2020",115259,2403
Asia,,"Mar 21, 2020",117799,2540
Asia,,"Mar 22, 2020",120778,2979
Asia,,"Mar 23, 2020",123514,2736
Asia,,"Mar 24, 2020",126722,3208
Asia,,"Mar 25, 2020",130855,4133
Asia,,"Mar 26, 2020",135470,4615
Asia,,"Mar 27, 2020",140851,5381
Asia,,"Mar 28, 2020",147900,7049
Asia,,"Mar 29, 2020",155312,7412
Asia,,"Mar 30, 2020",162410,7098
Asia,,"Mar 31, 2020",170010,7600
Asia,,"Apr 1, 2020",177657,7647
Asia,,"Apr 2, 2020",186211,8554
Asia,,"Apr 3, 2020",195087,8876
Asia,,"Apr 4, 2020",201388,6301
Asia,,"Apr 5, 2020",213719,12331
Asia,,"Apr 6, 2020",223925,10206
Asia,,"Apr 7, 2020",233291,9366
Asia,,"Apr 8, 2020",242914,9623
Asia,,"Apr 9, 2020",252436,9522
Asia,,"Apr 10, 2020",262614,10178
Asia,,"Apr 11, 2020",273665,11051
Asia,,"Apr 12, 2020",286746,13081
Asia,,"Apr 13, 2020",298269,11523
Asia,,"Apr 14, 2020",310029,11760
Asia,,"Apr 15, 2020",321271,11242
Asia,,"Apr 16, 2020",332689,11418
Asia excl. China,,"Dec 31, 2019",0,0
Asia excl. China,,"Jan 1, 2020",0,0
Asia excl. China,,"Jan 2, 2020",0,0
Asia excl. China,,"Jan 3, 2020",0,0
Asia excl. China,,"Jan 4, 2020",0,0
Asia excl. China,,"Jan 5, 2020",0,0
Asia excl. China,,"Jan 6, 2020",0,0
Asia excl. China,,"Jan 7, 2020",0,0
Asia excl. China,,"Jan 8, 2020",0,0
Asia excl. China,,"Jan 9, 2020",0,0
Asia excl. China,,"Jan 10, 2020",0,0
Asia excl. China,,"Jan 11, 2020",0,0
Asia excl. China,,"Jan 12, 2020",0,0
Asia excl. China,,"Jan 13, 2020",1,1
Asia excl. China,,"Jan 14, 2020",1,0
Asia excl. China,,"Jan 15, 2020",2,1
Asia excl. China,,"Jan 16, 2020",2,0
Asia excl. China,,"Jan 17, 2020",3,1
Asia excl. China,,"Jan 18, 2020",3,0
Asia excl. China,,"Jan 19, 2020",3,0
Asia excl. China,,"Jan 20, 2020",4,1
Asia excl. China,,"Jan 21, 2020",5,1
Asia excl. China,,"Jan 22, 2020",7,2
Asia excl. China,,"Jan 23, 2020",7,0
Asia excl. China,,"Jan 24, 2020",14,7
Asia excl. China,,"Jan 25, 2020",21,7
Asia excl. China,,"Jan 26, 2020",25,4
Asia excl. China,,"Jan 27, 2020",32,7
Asia excl. China,,"Jan 28, 2020",44,12
Asia excl. China,,"Jan 29, 2020",53,9
Asia excl. China,,"Jan 30, 2020",65,12
Asia excl. China,,"Jan 31, 2020",79,14
Asia excl. China,,"Feb 1, 2020",94,15
Asia excl. China,,"Feb 2, 2020",108,14
Asia excl. China,,"Feb 3, 2020",110,2
Asia excl. China,,"Feb 4, 2020",113,3
Asia excl. China,,"Feb 5, 2020",136,23
Asia excl. China,,"Feb 6, 2020",148,12
Asia excl. China,,"Feb 7, 2020",160,12
Asia excl. China,,"Feb 8, 2020",175,15
Asia excl. China,,"Feb 9, 2020",186,11
Asia excl. China,,"Feb 10, 2020",193,7
Asia excl. China,,"Feb 11, 2020",198,5
Asia excl. China,,"Feb 12, 2020",201,3
Asia excl. China,,"Feb 13, 2020",209,8
Asia excl. China,,"Feb 14, 2020",219,10
Asia excl. China,,"Feb 15, 2020",239,20
Asia excl. China,,"Feb 16, 2020",260,21
Asia excl. China,,"Feb 17, 2020",274,14
Asia excl. China,,"Feb 18, 2020",280,6
Asia excl. China,,"Feb 19, 2020",306,26
Asia excl. China,,"Feb 20, 2020",365,59
Asia excl. China,,"Feb 21, 2020",453,88
Asia excl. China,,"Feb 22, 2020",675,222
Asia excl. China,,"Feb 23, 2020",973,298
Asia excl. China,,"Feb 24, 2020",1168,195
Asia excl. China,,"Feb 25, 2020",1328,160
Asia excl. China,,"Feb 26, 2020",1674,346
Asia excl. China,,"Feb 27, 2020",2221,547
Asia excl. China,,"Feb 28, 2020",2812,591
Asia excl. China,,"Feb 29, 2020",3909,1097
Asia excl. China,,"Mar 1, 2020",4740,831
Asia excl. China,,"Mar 2, 2020",5863,1123
Asia excl. China,,"Mar 3, 2020",7009,1146
Asia excl. China,,"Mar 4, 2020",8404,1395
Asia excl. China,,"Mar 5, 2020",9540,1136
Asia excl. China,,"Mar 6, 2020",10727,1187
Asia excl. China,,"Mar 7, 2020",12588,1861
Asia excl. China,,"Mar 8, 2020",14167,1579
Asia excl. China,,"Mar 9, 2020",15287,1120
Asia excl. China,,"Mar 10, 2020",16179,892
Asia excl. China,,"Mar 11, 2020",17495,1316
Asia excl. China,,"Mar 12, 2020",19104,1609
Asia excl. China,,"Mar 13, 2020",20455,1351
Asia excl. China,,"Mar 14, 2020",22257,1802
Asia excl. China,,"Mar 15, 2020",24042,1785
Asia excl. China,,"Mar 16, 2020",25960,1918
Asia excl. China,,"Mar 17, 2020",27740,1780
Asia excl. China,,"Mar 18, 2020",29662,1922
Asia excl. China,,"Mar 19, 2020",31726,2064
Asia excl. China,,"Mar 20, 2020",34030,2304
Asia excl. China,,"Mar 21, 2020",36518,2488
Asia excl. China,,"Mar 22, 2020",39432,2914
Asia excl. China,,"Mar 23, 2020",42030,2598
Asia excl. China,,"Mar 24, 2020",45169,3139
Asia excl. China,,"Mar 25, 2020",49224,4055
Asia excl. China,,"Mar 26, 2020",53737,4513
Asia excl. China,,"Mar 27, 2020",59024,5287
Asia excl. China,,"Mar 28, 2020",65954,6930
Asia excl. China,,"Mar 29, 2020",73253,7299
Asia excl. China,,"Mar 30, 2020",80253,7000
Asia excl. China,,"Mar 31, 2020",87769,7516
Asia excl. China,,"Apr 1, 2020",95362,7593
Asia excl. China,,"Apr 2, 2020",103816,8454
Asia excl. China,,"Apr 3, 2020",112622,8806
Asia excl. China,,"Apr 4, 2020",118861,6239
Asia excl. China,,"Apr 5, 2020",131144,12283
Asia excl. China,,"Apr 6, 2020",141283,10139
Asia excl. China,,"Apr 7, 2020",150593,9310
Asia excl. China,,"Apr 8, 2020",160130,9537
Asia excl. China,,"Apr 9, 2020",169566,9436
Asia excl. China,,"Apr 10, 2020",179689,10123
Asia excl. China,,"Apr 11, 2020",190661,10972
Asia excl. China,,"Apr 12, 2020",203649,12988
Asia excl. China,,"Apr 13, 2020",215060,11411
Asia excl. China,,"Apr 14, 2020",226726,11666
Asia excl. China,,"Apr 15, 2020",237919,11193
Asia excl. China,,"Apr 16, 2020",249287,11368
Australia,AUS,"Dec 31, 2019",0,0
Australia,AUS,"Jan 1, 2020",0,0
Australia,AUS,"Jan 2, 2020",0,0
Australia,AUS,"Jan 3, 2020",0,0
Australia,AUS,"Jan 4, 2020",0,0
Australia,AUS,"Jan 5, 2020",0,0
Australia,AUS,"Jan 6, 2020",0,0
Australia,AUS,"Jan 7, 2020",0,0
Australia,AUS,"Jan 8, 2020",0,0
Australia,AUS,"Jan 9, 2020",0,0
Australia,AUS,"Jan 10, 2020",0,0
Australia,AUS,"Jan 11, 2020",0,0
Australia,AUS,"Jan 12, 2020",0,0
Australia,AUS,"Jan 13, 2020",0,0
Australia,AUS,"Jan 14, 2020",0,0
Australia,AUS,"Jan 15, 2020",0,0
Australia,AUS,"Jan 16, 2020",0,0
Australia,AUS,"Jan 17, 2020",0,0
Australia,AUS,"Jan 18, 2020",0,0
Australia,AUS,"Jan 19, 2020",0,0
Australia,AUS,"Jan 20, 2020",0,0
Australia,AUS,"Jan 21, 2020",0,0
Australia,AUS,"Jan 22, 2020",0,0
Australia,AUS,"Jan 23, 2020",0,0
Australia,AUS,"Jan 24, 2020",0,0
Australia,AUS,"Jan 25, 2020",1,1
Australia,AUS,"Jan 26, 2020",4,3
Australia,AUS,"Jan 27, 2020",4,0
Australia,AUS,"Jan 28, 2020",4,0
Australia,AUS,"Jan 29, 2020",4,0
Australia,AUS,"Jan 30, 2020",6,2
Australia,AUS,"Jan 31, 2020",7,1
Australia,AUS,"Feb 1, 2020",9,2
Australia,AUS,"Feb 2, 2020",11,2
Australia,AUS,"Feb 3, 2020",11,0
Australia,AUS,"Feb 4, 2020",11,0
Australia,AUS,"Feb 5, 2020",12,1
Australia,AUS,"Feb 6, 2020",13,1
Australia,AUS,"Feb 7, 2020",14,1
Australia,AUS,"Feb 8, 2020",14,0
Australia,AUS,"Feb 9, 2020",14,0
Australia,AUS,"Feb 10, 2020",14,0
Australia,AUS,"Feb 11, 2020",14,0
Australia,AUS,"Feb 12, 2020",14,0
Australia,AUS,"Feb 13, 2020",14,0
Australia,AUS,"Feb 14, 2020",15,1
Australia,AUS,"Feb 15, 2020",15,0
Australia,AUS,"Feb 16, 2020",15,0
Australia,AUS,"Feb 17, 2020",15,0
Australia,AUS,"Feb 18, 2020",15,0
Australia,AUS,"Feb 19, 2020",15,0
Australia,AUS,"Feb 20, 2020",15,0
Australia,AUS,"Feb 21, 2020",17,2
Australia,AUS,"Feb 22, 2020",21,4
Australia,AUS,"Feb 23, 2020",22,1
Australia,AUS,"Feb 24, 2020",22,0
Australia,AUS,"Feb 25, 2020",22,0
Australia,AUS,"Feb 26, 2020",22,0
Australia,AUS,"Feb 27, 2020",23,1
Australia,AUS,"Feb 28, 2020",23,0
Australia,AUS,"Feb 29, 2020",25,2
Australia,AUS,"Mar 1, 2020",26,1
Australia,AUS,"Mar 2, 2020",29,3
Australia,AUS,"Mar 3, 2020",33,4
Australia,AUS,"Mar 4, 2020",41,8
Australia,AUS,"Mar 5, 2020",52,11
Australia,AUS,"Mar 6, 2020",59,7
Australia,AUS,"Mar 7, 2020",63,4
Australia,AUS,"Mar 8, 2020",74,11
Australia,AUS,"Mar 9, 2020",80,6
Australia,AUS,"Mar 10, 2020",100,20
Australia,AUS,"Mar 11, 2020",112,12
Australia,AUS,"Mar 12, 2020",126,14
Australia,AUS,"Mar 13, 2020",156,30
Australia,AUS,"Mar 14, 2020",197,41
Australia,AUS,"Mar 15, 2020",249,52
Australia,AUS,"Mar 16, 2020",298,49
Australia,AUS,"Mar 17, 2020",375,77
Australia,AUS,"Mar 18, 2020",454,79
Australia,AUS,"Mar 19, 2020",565,111
Australia,AUS,"Mar 20, 2020",709,144
Australia,AUS,"Mar 21, 2020",874,165
Australia,AUS,"Mar 22, 2020",1098,224
Australia,AUS,"Mar 23, 2020",1709,611
Australia,AUS,"Mar 24, 2020",1823,114
Australia,AUS,"Mar 25, 2020",2423,600
Australia,AUS,"Mar 26, 2020",2799,376
Australia,AUS,"Mar 27, 2020",3166,367
Australia,AUS,"Mar 28, 2020",3378,212
Australia,AUS,"Mar 29, 2020",3809,431
Australia,AUS,"Mar 30, 2020",4093,284
Australia,AUS,"Mar 31, 2020",4557,464
Australia,AUS,"Apr 1, 2020",4707,150
Australia,AUS,"Apr 2, 2020",4976,269
Australia,AUS,"Apr 3, 2020",5224,248
Australia,AUS,"Apr 4, 2020",5548,324
Australia,AUS,"Apr 5, 2020",5687,139
Australia,AUS,"Apr 6, 2020",5744,57
Australia,AUS,"Apr 7, 2020",5844,100
Australia,AUS,"Apr 8, 2020",5956,112
Australia,AUS,"Apr 9, 2020",6052,96
Australia,AUS,"Apr 10, 2020",6152,100
Australia,AUS,"Apr 11, 2020",6238,86
Australia,AUS,"Apr 12, 2020",6289,51
Australia,AUS,"Apr 13, 2020",6322,33
Australia,AUS,"Apr 14, 2020",6366,44
Australia,AUS,"Apr 15, 2020",6416,50
Australia,AUS,"Apr 16, 2020",6458,42
Austria,AUT,"Dec 31, 2019",0,0
Austria,AUT,"Jan 1, 2020",0,0
Austria,AUT,"Jan 2, 2020",0,0
Austria,AUT,"Jan 3, 2020",0,0
Austria,AUT,"Jan 4, 2020",0,0
Austria,AUT,"Jan 5, 2020",0,0
Austria,AUT,"Jan 6, 2020",0,0
Austria,AUT,"Jan 7, 2020",0,0
Austria,AUT,"Jan 8, 2020",0,0
Austria,AUT,"Jan 9, 2020",0,0
Austria,AUT,"Jan 10, 2020",0,0
Austria,AUT,"Jan 11, 2020",0,0
Austria,AUT,"Jan 12, 2020",0,0
Austria,AUT,"Jan 13, 2020",0,0
Austria,AUT,"Jan 14, 2020",0,0
Austria,AUT,"Jan 15, 2020",0,0
Austria,AUT,"Jan 16, 2020",0,0
Austria,AUT,"Jan 17, 2020",0,0
Austria,AUT,"Jan 18, 2020",0,0
Austria,AUT,"Jan 19, 2020",0,0
Austria,AUT,"Jan 20, 2020",0,0
Austria,AUT,"Jan 21, 2020",0,0
Austria,AUT,"Jan 22, 2020",0,0
Austria,AUT,"Jan 23, 2020",0,0
Austria,AUT,"Jan 24, 2020",0,0
Austria,AUT,"Jan 25, 2020",0,0
Austria,AUT,"Jan 26, 2020",0,0
Austria,AUT,"Jan 27, 2020",0,0
Austria,AUT,"Jan 28, 2020",0,0
Austria,AUT,"Jan 29, 2020",0,0
Austria,AUT,"Jan 30, 2020",0,0
Austria,AUT,"Jan 31, 2020",0,0
Austria,AUT,"Feb 1, 2020",0,0
Austria,AUT,"Feb 2, 2020",0,0
Austria,AUT,"Feb 3, 2020",0,0
Austria,AUT,"Feb 4, 2020",0,0
Austria,AUT,"Feb 5, 2020",0,0
Austria,AUT,"Feb 6, 2020",0,0
Austria,AUT,"Feb 7, 2020",0,0
Austria,AUT,"Feb 8, 2020",0,0
Austria,AUT,"Feb 9, 2020",0,0
Austria,AUT,"Feb 10, 2020",0,0
Austria,AUT,"Feb 11, 2020",0,0
Austria,AUT,"Feb 12, 2020",0,0
Austria,AUT,"Feb 13, 2020",0,0
Austria,AUT,"Feb 14, 2020",0,0
Austria,AUT,"Feb 15, 2020",0,0
Austria,AUT,"Feb 16, 2020",0,0
Austria,AUT,"Feb 17, 2020",0,0
Austria,AUT,"Feb 18, 2020",0,0
Austria,AUT,"Feb 19, 2020",0,0
Austria,AUT,"Feb 20, 2020",0,0
Austria,AUT,"Feb 21, 2020",0,0
Austria,AUT,"Feb 22, 2020",0,0
Austria,AUT,"Feb 23, 2020",0,0
Austria,AUT,"Feb 24, 2020",0,0
Austria,AUT,"Feb 25, 2020",0,0
Austria,AUT,"Feb 26, 2020",2,2
Austria,AUT,"Feb 27, 2020",2,0
Austria,AUT,"Feb 28, 2020",5,3
Austria,AUT,"Feb 29, 2020",7,2
Austria,AUT,"Mar 1, 2020",10,3
Austria,AUT,"Mar 2, 2020",14,4
Austria,AUT,"Mar 3, 2020",18,4
Austria,AUT,"Mar 4, 2020",24,6
Austria,AUT,"Mar 5, 2020",29,5
Austria,AUT,"Mar 6, 2020",41,12
Austria,AUT,"Mar 7, 2020",74,33
Austria,AUT,"Mar 8, 2020",99,25
Austria,AUT,"Mar 9, 2020",102,3
Austria,AUT,"Mar 10, 2020",131,29
Austria,AUT,"Mar 11, 2020",182,51
Austria,AUT,"Mar 12, 2020",246,64
Austria,AUT,"Mar 13, 2020",361,115
Austria,AUT,"Mar 14, 2020",504,143
Austria,AUT,"Mar 15, 2020",655,151
Austria,AUT,"Mar 16, 2020",860,205
Austria,AUT,"Mar 17, 2020",1016,156
Austria,AUT,"Mar 18, 2020",1332,316
Austria,AUT,"Mar 19, 2020",1646,314
Austria,AUT,"Mar 20, 2020",2196,550
Austria,AUT,"Mar 21, 2020",2649,453
Austria,AUT,"Mar 22, 2020",3024,375
Austria,AUT,"Mar 23, 2020",3631,607
Austria,AUT,"Mar 24, 2020",4486,855
Austria,AUT,"Mar 25, 2020",5282,796
Austria,AUT,"Mar 26, 2020",5888,606
Austria,AUT,"Mar 27, 2020",7029,1141
Austria,AUT,"Mar 28, 2020",7697,668
Austria,AUT,"Mar 29, 2020",8291,594
Austria,AUT,"Mar 30, 2020",8813,522
Austria,AUT,"Mar 31, 2020",9618,805
Austria,AUT,"Apr 1, 2020",10182,564
Austria,AUT,"Apr 2, 2020",10711,529
Austria,AUT,"Apr 3, 2020",11129,418
Austria,AUT,"Apr 4, 2020",11525,396
Austria,AUT,"Apr 5, 2020",11766,241
Austria,AUT,"Apr 6, 2020",11983,217
Austria,AUT,"Apr 7, 2020",12297,314
Austria,AUT,"Apr 8, 2020",12640,343
Austria,AUT,"Apr 9, 2020",12969,329
Austria,AUT,"Apr 10, 2020",13248,279
Austria,AUT,"Apr 11, 2020",13560,312
Austria,AUT,"Apr 12, 2020",13807,247
Austria,AUT,"Apr 13, 2020",13937,130
Austria,AUT,"Apr 14, 2020",14043,106
Austria,AUT,"Apr 15, 2020",14234,191
Austria,AUT,"Apr 16, 2020",14370,136
Azerbaijan,AZE,"Dec 31, 2019",0,0
Azerbaijan,AZE,"Jan 1, 2020",0,0
Azerbaijan,AZE,"Jan 2, 2020",0,0
Azerbaijan,AZE,"Jan 3, 2020",0,0
Azerbaijan,AZE,"Jan 4, 2020",0,0
Azerbaijan,AZE,"Jan 5, 2020",0,0
Azerbaijan,AZE,"Jan 6, 2020",0,0
Azerbaijan,AZE,"Jan 7, 2020",0,0
Azerbaijan,AZE,"Jan 8, 2020",0,0
Azerbaijan,AZE,"Jan 9, 2020",0,0
Azerbaijan,AZE,"Jan 10, 2020",0,0
Azerbaijan,AZE,"Jan 11, 2020",0,0
Azerbaijan,AZE,"Jan 12, 2020",0,0
Azerbaijan,AZE,"Jan 13, 2020",0,0
Azerbaijan,AZE,"Jan 14, 2020",0,0
Azerbaijan,AZE,"Jan 15, 2020",0,0
Azerbaijan,AZE,"Jan 16, 2020",0,0
Azerbaijan,AZE,"Jan 17, 2020",0,0
Azerbaijan,AZE,"Jan 18, 2020",0,0
Azerbaijan,AZE,"Jan 19, 2020",0,0
Azerbaijan,AZE,"Jan 20, 2020",0,0
Azerbaijan,AZE,"Jan 21, 2020",0,0
Azerbaijan,AZE,"Jan 22, 2020",0,0
Azerbaijan,AZE,"Jan 23, 2020",0,0
Azerbaijan,AZE,"Jan 24, 2020",0,0
Azerbaijan,AZE,"Jan 25, 2020",0,0
Azerbaijan,AZE,"Jan 26, 2020",0,0
Azerbaijan,AZE,"Jan 27, 2020",0,0
Azerbaijan,AZE,"Jan 28, 2020",0,0
Azerbaijan,AZE,"Jan 29, 2020",0,0
Azerbaijan,AZE,"Jan 30, 2020",0,0
Azerbaijan,AZE,"Jan 31, 2020",0,0
Azerbaijan,AZE,"Feb 1, 2020",0,0
Azerbaijan,AZE,"Feb 2, 2020",0,0
Azerbaijan,AZE,"Feb 3, 2020",0,0
Azerbaijan,AZE,"Feb 4, 2020",0,0
Azerbaijan,AZE,"Feb 5, 2020",0,0
Azerbaijan,AZE,"Feb 6, 2020",0,0
Azerbaijan,AZE,"Feb 7, 2020",0,0
Azerbaijan,AZE,"Feb 8, 2020",0,0
Azerbaijan,AZE,"Feb 9, 2020",0,0
Azerbaijan,AZE,"Feb 10, 2020",0,0
Azerbaijan,AZE,"Feb 11, 2020",0,0
Azerbaijan,AZE,"Feb 12, 2020",0,0
Azerbaijan,AZE,"Feb 13, 2020",0,0
Azerbaijan,AZE,"Feb 14, 2020",0,0
Azerbaijan,AZE,"Feb 15, 2020",0,0
Azerbaijan,AZE,"Feb 16, 2020",0,0
Azerbaijan,AZE,"Feb 17, 2020",0,0
Azerbaijan,AZE,"Feb 18, 2020",0,0
Azerbaijan,AZE,"Feb 19, 2020",0,0
Azerbaijan,AZE,"Feb 20, 2020",0,0
Azerbaijan,AZE,"Feb 21, 2020",0,0
Azerbaijan,AZE,"Feb 22, 2020",0,0
Azerbaijan,AZE,"Feb 23, 2020",0,0
Azerbaijan,AZE,"Feb 24, 2020",0,0
Azerbaijan,AZE,"Feb 25, 2020",0,0
Azerbaijan,AZE,"Feb 26, 2020",0,0
Azerbaijan,AZE,"Feb 27, 2020",0,0
Azerbaijan,AZE,"Feb 28, 2020",0,0
Azerbaijan,AZE,"Feb 29, 2020",1,1
Azerbaijan,AZE,"Mar 1, 2020",1,0
Azerbaijan,AZE,"Mar 2, 2020",3,2
Azerbaijan,AZE,"Mar 6, 2020",6,3
Azerbaijan,AZE,"Mar 7, 2020",9,3
Azerbaijan,AZE,"Mar 11, 2020",11,2
Azerbaijan,AZE,"Mar 12, 2020",13,2
Azerbaijan,AZE,"Mar 13, 2020",13,0
Azerbaijan,AZE,"Mar 15, 2020",19,6
Azerbaijan,AZE,"Mar 16, 2020",19,0
Azerbaijan,AZE,"Mar 17, 2020",19,0
Azerbaijan,AZE,"Mar 18, 2020",28,9
Azerbaijan,AZE,"Mar 19, 2020",34,6
Azerbaijan,AZE,"Mar 20, 2020",44,10
Azerbaijan,AZE,"Mar 21, 2020",44,0
Azerbaijan,AZE,"Mar 22, 2020",53,9
Azerbaijan,AZE,"Mar 23, 2020",65,12
Azerbaijan,AZE,"Mar 24, 2020",72,7
Azerbaijan,AZE,"Mar 25, 2020",87,15
Azerbaijan,AZE,"Mar 26, 2020",93,6
Azerbaijan,AZE,"Mar 27, 2020",122,29
Azerbaijan,AZE,"Mar 28, 2020",165,43
Azerbaijan,AZE,"Mar 29, 2020",182,17
Azerbaijan,AZE,"Mar 30, 2020",209,27
Azerbaijan,AZE,"Mar 31, 2020",273,64
Azerbaijan,AZE,"Apr 1, 2020",298,25
Azerbaijan,AZE,"Apr 2, 2020",359,61
Azerbaijan,AZE,"Apr 3, 2020",400,41
Azerbaijan,AZE,"Apr 4, 2020",443,43
Azerbaijan,AZE,"Apr 5, 2020",521,78
Azerbaijan,AZE,"Apr 6, 2020",584,63
Azerbaijan,AZE,"Apr 7, 2020",641,57
Azerbaijan,AZE,"Apr 8, 2020",717,76
Azerbaijan,AZE,"Apr 9, 2020",822,105
Azerbaijan,AZE,"Apr 10, 2020",926,104
Azerbaijan,AZE,"Apr 11, 2020",991,65
Azerbaijan,AZE,"Apr 12, 2020",1058,67
Azerbaijan,AZE,"Apr 13, 2020",1098,40
Azerbaijan,AZE,"Apr 14, 2020",1148,50
Azerbaijan,AZE,"Apr 15, 2020",1197,49
Azerbaijan,AZE,"Apr 16, 2020",1253,56
Bahamas,BHS,"Mar 16, 2020",1,1
Bahamas,BHS,"Mar 17, 2020",1,0
Bahamas,BHS,"Mar 20, 2020",3,2
Bahamas,BHS,"Mar 21, 2020",4,1
Bahamas,BHS,"Mar 22, 2020",4,0
Bahamas,BHS,"Mar 23, 2020",4,0
Bahamas,BHS,"Mar 24, 2020",4,0
Bahamas,BHS,"Mar 25, 2020",4,0
Bahamas,BHS,"Mar 26, 2020",5,1
Bahamas,BHS,"Mar 27, 2020",9,4
Bahamas,BHS,"Mar 28, 2020",9,0
